RSGGMC-112251,articles.I-N\Nat_Chem_Biol\Nat_Chem_Biol_2009_Feb_4_5(2)_100-107.nxml,Small molecule-mediated disruption of Wnt-dependent signaling in tissue regeneration and cancer,nature chemical biology,"Chen, Baozhi & Dodge, Michael E. & Tang, Wei & Lu, Jianming & Ma, Zhiqiang & Fan, Chih-Wei & Wei, Shuguang & Hao, Wayne & Kilgore, Jessica & Williams, Noelle S. & Roth, Michael G. & Amatruda, James F. & Chen, Chuo & Lum, Lawrence",422
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_1998_Mar_9_140(5)_1039-1053.nxml,Rab17 Regulates Membrane Trafficking through Apical Recycling Endosomes in Polarized Epithelial Cells,the journal of cell biology,"Zacchi, Paola & Stenmark, Harald & Parton, Robert G. & Orioli, Donata & Lim, Filip & Giner, Angelika & Mellman, Ira & Zerial, Marino & Murphy, Carol",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_2008_Feb_25_180(4)_827-842.nxml,The somatodendritic endosomal regulator NEEP21 facilitates axonal targeting of L1/NgCAM,the journal of cell biology,"Yap, Chan Choo & Wisco, Dolora & Kujala, Pekka & Lasiecka, Zofia M. & Cannon, Johanna T. & Chang, Michael C. & Hirling, Harald & Klumperman, Judith & Winckler, Bettina",
PF-01-092-01-CSM,articles.A-B\Biol_Cell\Biol_Cell_2010_Jun_30_102(Pt_8)_479-488.nxml,Munc18 and Munc13 regulate early neurite outgrowth Vesicle release and development J.H.P. Broeke and others,biology of the cell,"Broeke, Jurjen&#x000a0;H.P. & Roelandse, Martijn & Luteijn, Maartje&#x000a0;J. & Boiko, Tatiana & Matus, Andrew & Toonen, Ruud&#x000a0;F. & Verhage, Matthijs",
PF-01-092-01-CSM,articles.I-N\J_Exp_Med\J_Exp_Med_2006_Sep_4_203(9)_2049-2055.nxml,Enhancing immunogenicity by limiting susceptibility to lysosomal proteolysis,the journal of experimental medicine,"Delamarre, L&#x000e9;lia & Couture, Rachael & Mellman, Ira & Trombetta, E. Sergio",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_1999_Apr_5_145(1)_123-139.nxml,The Receptor Recycling Pathway Contains Two Distinct Populations of Early Endosomes with Different Sorting Functions,the journal of cell biology,"Sheff, David R. & Daro, Elizabeth A. & Hull, Michael & Mellman, Ira",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_1997_Dec_29_139(7)_1747-1759.nxml,Inhibition of Endosome Function in CHO Cells Bearing a Temperature sensitive Defect in the Coatomer (COPI) Component  COP,the journal of cell biology,"Daro, Elizabeth & Sheff, David & Gomez, Marie & Kreis, Thomas & Mellman, Ira",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_2008_Apr_21_181(2)_203-211.nxml,Spinophilin participates in information transfer at immunological synapses,the journal of cell biology,"Bloom, Ona & Unternaehrer, Julia J. & Jiang, Aimin & Shin, Jeong-Sook & Delamarre, L&#x000e9;lia & Allen, Patrick & Mellman, Ira",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_2004_Mar_29_164(7)_1055-1064.nxml,The J domain protein Rme 8 interacts with Hsc70 to control clathrin dependent endocytosis in Drosophila,the journal of cell biology,"Chang, Henry C. & Hull, Michael & Mellman, Ira",
PF-01-092-01-CSM,articles.I-N\J_Exp_Med\J_Exp_Med_1997_Oct_20_186(8)_1299-1306.nxml,Delivery of B Cell Receptorinternalized Antigen to Endosomes and Class II Vesicles,the journal of experimental medicine,"Drake, James R. & Webster, Paul & Cambier, John C. & Mellman, Ira",
PF-01-092-01-CSM,articles.O-Z\PLoS_ONE\PLoS_One_2011_May_13_6(5)_e19694.nxml,"Renal Cystic Disease Proteins Play Critical Roles in the Organization
     of the Olfactory Epithelium Renal Cystic Proteins in the OE",plos one,"Pluznick, Jennifer L. & Rodriguez-Gil, Diego J. & Hull, Michael & Mistry, Kavita & Gattone, Vincent & Johnson, Colin A. & Weatherbee, Scott & Greer, Charles A. & Caplan, Michael J.",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_2006_Mar_13_172(6)_799-801.nxml,Myelin under constructionteamwork required,the journal of cell biology,"Boiko, Tatiana & Winckler, Bettina",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_1997_Apr_7_137(1)_51-65.nxml,Ii Chain Controls the Transport of Major Histocompatibility Complex Class II Molecules to and from Lysosomes,the journal of cell biology,"Brachet, Val&#x000e9;rie & Raposo, Gra&#x000e7;a & Amigorena, Sebastian & Mellman, Ira",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_2001_Feb_5_152(3)_595-606.nxml,Distribution and Function of Ap 1 Clathrin Adaptor Complexes in Polarized Epithelial Cells,the journal of cell biology,"F&#x000f6;lsch, Heike & Pypaert, Marc & Schu, Peter & Mellman, Ira",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_2012_Dec_24_199(7)_1117-1130.nxml,Lkb1 regulates organogenesis and early oncogenesis along AMPK dependent and  independent pathways Lkb1 pathways in organogenesis and oncogenesis,the journal of cell biology,"Lo, Bryan & Strasser, Geraldine & Sagolla, Meredith & Austin, Cary D. & Junttila, Melissa & Mellman, Ira",
PF-01-092-01-CSM,articles.C-H\Diagn_Ther_Endosc\Diagn_Ther_Endosc_2011_Nov_24_2011_378540.nxml,"Training in EUS Guided Fine Needle Aspiration: Safety and Diagnostic Yield of Attending Supervised, Trainee Directed FNA from the Onset of Training",diagnostic and therapeutic endoscopy,"Cot&#x000e9;, Gregory A. & Hovis, Christine E. & Kohlmeier, Cara & Ammar, Tarek & Al-Lehibi, Abed & Azar, Riad R. & Edmundowicz, Steven A. & Mullady, Daniel K. & Krigman, Hannah & Ylagan, Lourdes & Hull, Michael & Early, Dayna S.",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_2007_May_7_177(3)_477-488.nxml,v SNARE cellubrevin is required for basolateral sorting of AP 1Bdependent cargo in polarized epithelial cells,the journal of cell biology,"Fields, Ian C. & Shteyn, Elina & Pypaert, Marc & Proux-Gillardeaux, V&#x000e9;ronique & Kang, Richard S. & Galli, Thierry & F&#x000f6;lsch, Heike",
PF-01-092-01-CSM,articles.I-N\J_Exp_Med\J_Exp_Med_1998_Nov_16_188(10)_1769-1774.nxml,The Monomeric Guanosine Triphosphatase rab4 Controls an Essential Step on the Pathway of Receptor mediated Antigen Processing in B Cells,the journal of experimental medicine,"Lazzarino, Deborah A. & Blier, Peter & Mellman, Ira",
PF-01-092-01-CSM,articles.I-N\J_Exp_Med\J_Exp_Med_2003_Jul_7_198(1)_111-122.nxml,Presentation of Exogenous Antigens on Major Histocompatibility Complex (MHC) Class I and MHC Class II Molecules Is Differentially Regulated during Dendritic Cell Maturation,the journal of experimental medicine,"Delamarre, L&#x000e9;lia & Holcombe, Hilda & Mellman, Ira",
PF-01-092-01-CSM,articles.I-N\J_Exp_Med\J_Exp_Med_2007_Jul_9_204(7)_1503.nxml,How the rich get richer,the journal of experimental medicine,"Rossner, Mike & Mellman, Ira",
PF-01-092-01-CSM,articles.I-N\J_Cell_Biol\J_Cell_Biol_2007_Jun_18_177(6)_951.nxml,How the rich get richer,the journal of cell biology,"Rossner, Mike & Mellman, Ira",
PF-01-092-01-CSM,articles.O-Z\PLoS_ONE\PLoS_One_2011_Jun_15_6(6)_e21181.nxml,"Basolateral Sorting of Syntaxin 4 Is Dependent on Its N terminal Domain and the AP1B Clathrin Adaptor, and Required for the Epithelial Cell Polarity Basolateral Sorting of Syntaxin 4",plos one,"Reales, Elena & Sharma, Nikunj & Low, Seng Hui & F&#x000f6;lsch, Heike & Weimbs, Thomas",
PF-01-092-01-CSM,articles.O-Z\PLoS_ONE\PLoS_One_2010_Aug_2_5(8)_e11949.nxml,Monocyte Derived Dendritic Cells Exhibit Increased Levels of Lysosomal Proteolysis as Compared to Other Human Dendritic Cell Populations Lysosomal Proteolysis in DCs,plos one,"McCurley, Nathanael & Mellman, Ira",
PF-01-092-01-CSM,articles.I-N\J_Exp_Med\J_Exp_Med_2009_Feb_16_206(2)_399-410.nxml,Host ERparasitophorous vacuole interaction provides a route of entry for antigen cross presentation in Toxoplasma gondii infected dendritic cells,the journal of experimental medicine,"Goldszmid, Romina S. & Coppens, Isabelle & Lev, Avital & Caspar, Pat & Mellman, Ira & Sher, Alan",
RP-10-033-01-CCE,articles.A-B\Br_J_Cancer\Br_J_Cancer_2013_Mar_5_108(4)_755-761.nxml,Matricellular proteins: priming the tumour microenvironment for cancer development and metastasis Matricellular proteins,british journal of cancer,"Wong, G S & Rustgi, A K",22
RP-10-033-01-CCE,articles.O-Z\Oncoimmunology\Oncoimmunology_2013_Apr_1_2(4)_e24117.nxml,Myeloid derived suppressor cells Targets for therapy,oncoimmunology,"Waldron, Todd J. & Quatromoni, Jon G. & Karakasheva, Tatiana A. & Singhal, Sunil & Rustgi, Anil K.",6
RP-10-033-01-CCE,articles.O-Z\Oncogenesis\Oncogenesis_2013_Aug_5_2(8)_e59.nxml,Periostin cooperates with mutant p53 to mediate invasion through the induction of STAT1 signaling in the esophageal tumor microenvironment Periostin and tumor invasion,oncogenesis,"Wong, G S & Lee, J-S & Park, Y-Y & Klein-Szanto, A J & Waldron, T J & Cukierman, E & Herlyn, M & Gimotty, P & Nakagawa, H & Rustgi, A K",6
RP-10-033-01-CCE,articles.C-H\Cell_Death_Dis\Cell_Death_Dis_2013_Mar_7_4(3)_e534.nxml,Bilateral movement training promotes axonal remodeling of the corticospinal tract and recovery of motor function following traumatic brain injury in mice Training promotes axon remodeling following TBI,cell death & disease,"Nakagawa, H & Ueno, M & Itokazu, T & Yamashita, T",
RP-10-033-01-CCE,articles.C-H\Cancer_Gene_Ther\Cancer_Gene_Ther_2011_Dec_26_18(12)_871-883.nxml,Neoadjuvant in situ gene mediated cytotoxic immunotherapy improves postoperative outcomes in novel syngeneic esophageal carcinoma models Neoadjuvant immunotherapy in novel esophageal model,cancer gene therapy,"Predina, J D & Judy, B & Aliperti, L A & Fridlender, Z G & Blouin, A & Kapoor, V & Laguna, B & Nakagawa, H & Rustgi, A K & Aguilar, L & Aguilar-Cordova, E & Albelda, S M & Singhal, S",
RP-10-033-01-CCE,articles.C-H\Cell_Death_Dis\Cell_Death_Dis_2014_Feb_13_5(2)_e1056.nxml,Nonthermal plasma induces head and neck cancer cell death: the potential involvement of mitogen activated protein kinase dependent mitochondrial reactive oxygen species Nonthermal plasma induced apoptosis in HNSCC,cell death & disease,"Kang, S U & Cho, J-H & Chang, J W & Shin, Y S & Kim, K I & Park, J K & Yang, S S & Lee, J-S & Moon, E & Lee, K & Kim, C-H",
RP-10-033-01-CCE,articles.A-B\Br_J_Cancer\Br_J_Cancer_2011_Jan_18_104(2)_300-307.nxml,"Identification of HLA A2 restricted CTL epitopes of a novel tumour associated antigen, KIF20A, overexpressed in pancreatic cancer HLA A2 restricted CTL epitopes of a novel TAA, KIF20A",british journal of cancer,"Imai, K & Hirata, S & Irie, A & Senju, S & Ikuta, Y & Yokomine, K & Harao, M & Inoue, M & Tomita, Y & Tsunoda, T & Nakagawa, H & Nakamura, Y & Baba, H & Nishimura, Y",
RP-10-033-01-CCE,articles.C-H\Gene_Ther\Gene_Ther_2011_Sep_31_18(9)_898-909.nxml,Oncolytic adenovirus co expressing IL 12 and IL 18 improves tumor specific immunity via differentiation of T cells expressing IL 12R 2 or IL 18R Oncolytic adenovirus co expressing IL 12 and IL 18,gene therapy,"Choi, I-K & Lee, J-S & Zhang, S-N & Park, J & Lee, K-M & Sonn, C H & Yun, C-O",
RP-10-033-01-CCE,articles.A-B\Autophagy\Autophagy_2013_Jul_1_9(7)_1057-1068.nxml,Salinomycin induces cell death with autophagy through activation of endoplasmic reticulum stress in human cancer cells,autophagy,"Li, Tianliang & Su, Ling & Zhong, Ning & Hao, Xuexi & Zhong, Diansheng & Singhal, Sunil & Liu, Xiangguo",
RP-10-033-01-CCE,articles.I-N\J_Cardiothorac_Surg\J_Cardiothorac_Surg_2014_Feb_7_9_25.nxml,Systematic review of surgical treatment techniques for adult and pediatric patients with pectus excavatum,journal of cardiothoracic surgery,"Johnson, William Rainey & Fedor, David & Singhal, Sunil",
RP-10-033-01-CCE,articles.A-B\BMC_Immunol\BMC_Immunol_2013_Jul_17_14_30.nxml,The timing of TGF  inhibition affects the generation of antigen specific CD8 + T Cells,bmc immunology,"Quatromoni, Jon G & Suzuki, Eiji & Okusanya, Olugbenga & Judy, Brendan F & Bhojnagarwala, Pratik & Venegas, Ollin & Eruslanov, Evgeniy & Predina, Jarrod D & Albelda, Steven M & Singhal, Sunil",
RPG-95-027-04,articles.I-N\J_Exp_Med\J_Exp_Med_1999_Nov_1_190(9)_1257-1262.nxml,Irradiation-Mediated Rescue of T CellSpecific V(D)j Recombination and Thymocyte Differentiation in Severe Combined Immunodeficient Mice by Bone Marrow Cells,the journal of experimental medicine,"Wang, Chiyu & Bogue, Molly A. & Levitt, Jonathan M. & Roth, David B.",3
RPG-95-027-04,articles.I-N\Nucleic_Acids_Res\Nucleic_Acids_Res_2008_May_29_36(9)_2864-2873.nxml,Understanding how the V(D)J recombinase catalyzes transesterification: distinctions between DNA cleavage and transposition,nucleic acids research,"Lu, Catherine P. & Posey, Jennifer E. & Roth, David B.",
RPG-95-027-04,articles.I-N\Nucleic_Acids_Res\Nucleic_Acids_Res_2010_May_4_38(9)_2944-2954.nxml,"Non consensus heptamer sequences destabilize the RAG post cleavage complex, making ends available to alternative DNA repair pathways",nucleic acids research,"Arnal, Suzzette M. & Holub, Abigail J. & Salus, Sandra S. & Roth, David B.",
RSG-09-033-01-CSM,articles.I-N\Int_J_Hepatol\Int_J_Hepatol_2012_Sep_3_2012_958673.nxml,Watch the GAP: Emerging Roles for IQ Motif-Containing GTPase-Activating Proteins IQGAPs in Hepatocellular Carcinoma,international journal of hepatology,"Schmidt, Valentina A.",3
RSG-13-099-01-CCE,articles.O-Z\Sci_Rep\Sci_Rep_2014_May_30_4_5080.nxml,Engineering of Hollow Mesoporous Silica Nanoparticles for Remarkably Enhanced Tumor Active Targeting Efficacy,scientific reports,"Chen, Feng & Hong, Hao & Shi, Sixiang & Goel, Shreya & Valdovinos, Hector F. & Hernandez, Reinier & Theuer, Charles P. & Barnhart, Todd E. & Cai, Weibo",0
RSG-13-099-01-CCE,articles.O-Z\Theranostics\Theranostics_2014_Jan_29_4(4)_386-398.nxml,Nanobody: The Magic Bullet for Molecular Imaging?,theranostics,"Chakravarty, Rubel & Goel, Shreya & Cai, Weibo",0
RSG-13-099-01-CCE,articles.O-Z\Theranostics\Theranostics_2013_Nov_2_3(11)_894-902.nxml,Positron Emission Tomography Imaging of Atherosclerosis,theranostics,"Orbay, Hakan & Hong, Hao & Zhang, Yin & Cai, Weibo",2
RSG-13-099-01-CCE,articles.I-N\Int_J_Oral_Sci\Int_J_Oral_Sci_2014_Mar_20_6(1)_31-38.nxml,Identification of the involvement of LOXL4 in generation of keratocystic odontogenic tumors by RNA Seq analysis LOXL4 involved in KCOT generation,international journal of oral science,"Jiang, Wei-Peng & Sima, Zi-Han & Wang, Hai-Cheng & Zhang, Jian-Yun & Sun, Li-Sha & Chen, Feng & Li, Tie-Jun",
RSG-13-099-01-CCE,articles.I-N\J_Am_Chem_Soc\J_Am_Chem_Soc_2011_Aug_10_133(31)_11850-11853.nxml,"Catechol Polymers for pH Responsive, Targeted Drug Delivery to Cancer Cells",journal of the american chemical society,"Su, Jing & Chen, Feng & Cryns, Vincent L. & Messersmith, Phillip B.",
RSG-13-099-01-CCE,articles.O-Z\Theranostics\Theranostics_2012_Oct_18_2(10)_1010-1019.nxml,Exploring Theranostic Potentials of Radioiodinated Hypericin in Rodent Necrosis Models,theranostics,"Li, Junjie & Cona, Marlein Miranda & Chen, Feng & Feng, Yuanbo & Zhou, Lin & Yu, Jie & Nuyts, Johan & de Witte, Peter & Zhang, Jian & Himmelreich, Uwe & Verbruggen, Alfons & Ni, Yicheng",
RSG-13-099-01-CCE,articles.C-H\Clin_Cosmet_Investig_Dermatol\Clin_Cosmet_Investig_Dermatol_2008_Oct_7_1_1-17.nxml,Anatomical and molecular imaging of skin cancer,"clinical, cosmetic and investigational dermatology","Hong, Hao & Sun, Jiangtao & Cai, Weibo",
RSG-13-099-01-CCE,articles.A-B\Biomark_Insights\Biomark_Insights_2008_Sep_23_3_435-451.nxml,Radionuclide Based Cancer Imaging Targeting the Carcinoembryonic Antigen,biomarker insights,"Hong, Hao & Sun, Jiangtao & Cai, Weibo",
RSG-13-099-01-CCE,articles.O-Z\Theranostics\Theranostics_2013_Aug_10_3(9)_667-676.nxml,Necrosis Avidity: A Newly Discovered Feature of Hypericin and its Preclinical Applications in Necrosis Imaging,theranostics,"Jiang, Binghu & Wang, Jichen & Ni, Yicheng & Chen, Feng",
RSG-13-099-01-CCE,articles.O-Z\Theranostics\Theranostics_2011_Feb_10_1_135-148.nxml,Multimodality Imaging of Integrin v 3 Expression,theranostics,"Zhang, Yin & Yang, Yunan & Cai, Weibo",
RSG-13-099-01-CCE,articles.O-Z\Theranostics\Theranostics_2013_Dec_1_4(1)_24-35.nxml,Towards Stratifying Ischemic Components by Cardiac MRI and Multifunctional Stainings in a Rabbit Model of Myocardial Infarction,theranostics,"Feng, Yuanbo & Chen, Feng & Ma, Zhanlong & Dekeyzer, Frederik & Yu, Jie & Xie, Yi & Cona, Marlein Miranda & Oyen, Raymond & Ni, Yicheng",
RSG-13-099-01-CCE,articles.I-N\J_Cereb_Blood_Flow_Metab\J_Cereb_Blood_Flow_Metab_2013_Jul_27_33(7)_1041-1049.nxml,TIMP 1 attenuates bloodbrain barrier permeability in mice with acute liver failure TIMP 1 reduces BBB permeability in mice with acute liver failure,journal of cerebral blood flow & metabolism,"Chen, Feng & Radisky, Evette S & Das, Pritam & Batra, Jyotica & Hata, Toshiyuki & Hori, Tomohide & Baine, Ann-Marie T & Gardner, Lindsay & Yue, Mei Y & Bu, Guojun & del Zoppo, Gregory & Patel, Tushar C & Nguyen, Justin H",
RSG-13-099-01-CCE,articles.O-Z\PLoS_Biol\PLoS_Biol_2008_Nov_25_6(11)_e286.nxml,Intergenic Locations of Rice Centromeric Chromatin Rice Centromeric Chromatin Is Intergenic,plos biology,"Yan, Huihuang & Talbert, Paul B & Lee, Hye-Ran & Jett, Jamie & Henikoff, Steven & Chen, Feng & Jiang, Jiming",
RSG-13-099-01-CCE,articles.O-Z\Sci_Rep\Sci_Rep_2014_May_6_4_4854.nxml,Role of microstructures on the M1 M2 phase transition in epitaxial VO 2 thin films,scientific reports,"Ji, Yanda & Zhang, Yin & Gao, Min & Yuan, Zhen & Xia, Yudong & Jin, Changqing & Tao, Bowan & Chen, Chonglin & Jia, Quanxi & Lin, Yuan",
RSG-13-099-01-CCE,articles.I-N\Nanoscale_Res_Lett\Nanoscale_Res_Lett_2011_Jul_11_6(1)_444.nxml,Fabrication of ultrahigh density nanowires by electrochemical nanolithography,nanoscale research letters,"Chen, Feng & Jiang, Hongquan & Kiefer, Arnold M & Clausen, Anna M & Ting, Yuk-Hong & Wendt, Amy E & Ding, Bingjun & Lagally, Max G",
RSG-13-099-01-CCE,articles.O-Z\PLoS_Genet\PLoS_Genet_2007_Dec_21_3(12)_e231.nxml,Patterns and Implications of Gene Gain and Loss in the Evolution of Prochlorococcus Gene Gain and Loss in Prochlorococcus,plos genetics,"Kettler, Gregory C & Martiny, Adam C & Huang, Katherine & Zucker, Jeremy & Coleman, Maureen L & Rodrigue, Sebastien & Chen, Feng & Lapidus, Alla & Ferriera, Steven & Johnson, Justin & Steglich, Claudia & Church, George M & Richardson, Paul & Chisholm, Sallie W",
RSG-13-099-01-CCE,articles.I-N\Investig_Genet\Investig_Genet_2012_Nov_23_3_23.nxml,High diversity and no significant selection signal of human ADH1B gene in Tibet,investigative genetics,"Lu, Yan & Kang, Longli & Hu, Kang & Wang, Chuanchao & Sun, Xiaoji & Chen, Feng & Kidd, Judith R & Kidd, Kenneth K & Li, Hui",
RSG-13-099-01-CCE,articles.I-N\J_Appl_Phycol\J_Appl_Phycol_2010_Jun_5_22(3)_253-263.nxml,Effect of photon flux densities on regulation of carotenogenesis and cell viability of Haematococcus pluvialis (Chlorophyceae),journal of applied phycology,"Li, Yantao & Sommerfeld, Milton & Chen, Feng & Hu, Qiang",
RSG-13-099-01-CCE,articles.O-Z\PLoS_ONE\PLoS_One_2012_Jun_5_7(6)_e38464.nxml,Tetraspanin CO 029 Inhibits Colorectal Cancer Cell Movement by Deregulating Cell Matrix and Cell Cell Adhesions CO 029 Inhibits Cancer Cell Motility,plos one,"Guo, Qiusha & Xia, Bing & Zhang, Feng & Richardson, Mekel M. & Li, Minghao & Zhang, Julian S. & Chen, Feng & Zhang, Xin A.",
RSG-13-099-01-CCE,articles.O-Z\PLoS_ONE\PLoS_One_2013_Oct_25_8(10)_e78626.nxml,Circadian Clock Control of Nox4 and Reactive Oxygen Species in the Vasculature Nox4 and the Circadian Clock,plos one,"Anea, Ciprian B. & Zhang, Maoxiang & Chen, Feng & Ali, M. Irfan & Hart, C. Michael M. & Stepp, David W. & Kovalenkov, Yevgeniy O. & Merloiu, Ana-Maria & Pati, Paramita & Fulton, David & Rudic, R. Daniel",
RSG-13-099-01-CCE,articles.A-B\BMC_Genomics\BMC_Genomics_2011_Jun_2_12_288.nxml,"Diverse and tissue enriched small RNAs in the plant pathogenic fungus, Magnaporthe oryzae",bmc genomics,"Nunes, Cristiano C & Gowda, Malali & Sailsbery, Joshua & Xue, Minfeng & Chen, Feng & Brown, Douglas E & Oh, YeonYee & Mitchell, Thomas K & Dean, Ralph A",
RSG-13-099-01-CCE,articles.C-H\Genome_Announc\Genome_Announc_2013_Aug_22_1(4)_e00472-13.nxml,Complete Genome Sequence of Cyanobacterial Siphovirus KBS2A,genome announcements,"Ponsero, Alise J. & Chen, Feng & Lennon, Jay T. & Wilhelm, Steven W.",
RSG-13-099-01-CCE,articles.I-N\Int_J_Mol_Sci\Int_J_Mol_Sci_2013_Mar_11_14(3)_5686-5693.nxml,"Role of Thermal Process on Self Assembled Structures of 4 ([2,2:6,2 Terpyridin] 4 Yl) [1,1 Biphenyl] 4 Carboxylic Acid on Au(III)",international journal of molecular sciences,"Liu, Xiaoqing & Wang, Yongli & Song, Xin & Chen, Feng & Ouyang, Hongping & Zhang, Xueao & Cai, Yingxiang & Liu, Xiaoming & Wang, Li",
RSG-13-099-01-CCE,articles.I-N\Nucleic_Acids_Res\Nucleic_Acids_Res_2011_Mar_2_39(5)_1823-1832.nxml,Improved specificity of gene silencing by siRNAs containing unlocked nucleobase analogs,nucleic acids research,"Vaish, Narendra & Chen, Feng & Seth, Shaguna & Fosnaugh, Kathy & Liu, Yan & Adami, Roger & Brown, Tod & Chen, Yan & Harvie, Pierrot & Johns, Rachel & Severson, Gregory & Granger, Brian & Charmley, Patrick & Houston, Michael & Templin, Michael V. & Polisky, Barry",
RSG-13-099-01-CCE,articles.O-Z\PLoS_ONE\PLoS_One_2012_Feb_3_7(2)_e30419.nxml,Novel Functional MAR Elements of Double Minute Chromosomes in Human Ovarian Cells Capable of Enhancing Gene Expression MAR of Double Minute Enhancing Gene Expression,plos one,"Jin, Yan & Liu, Zheng & Cao, Wei & Ma, Xinying & Fan, Yihui & Yu, Yang & Bai, Jing & Chen, Feng & Rosales, Jesusa & Lee, Ki-Young & Fu, Songbin",
RSG-13-099-01-CCE,articles.I-N\Int_J_Nanomedicine\Int_J_Nanomedicine_2013_Mar_27_8_1207-1222.nxml,Preparation of 10 hydroxycamptothecin loaded glycyrrhizic acid conjugated bovine serum albumin nanoparticles for hepatocellular carcinoma targeted drug delivery,international journal of nanomedicine,"Zu, Yuangang & Meng, Li & Zhao, Xiuhua & Ge, Yunlong & Yu, Xinyang & Zhang, Yin & Deng, Yiping",
RSG-13-099-01-CCE,articles.A-B\BMC_Plant_Biol\BMC_Plant_Biol_2013_Sep_8_13_125.nxml,"Discovery, distribution and diversity of Puroindoline D1 genes in bread wheat from five countries ( Triticum aestivum L.)",bmc plant biology,"Chen, Feng & Li, Huanhuan & Cui, Dangqun",
RSG-13-099-01-CCE,articles.C-H\Genome_Announc\Genome_Announc_2014_Jan_9_2(1)_e01111-13.nxml,"Draft Genome Sequence of Synechococcus sp. Strain CB0101, Isolated From the Chesapeake Bay Estuary",genome announcements,"Marsan, David & Wommack, K. Eric & Ravel, Jacques & Chen, Feng",
RSG-13-099-01-CCE,articles.O-Z\PLoS_ONE\PLoS_One_2012_May_8_7(5)_e35523.nxml,Baicalin Improves Survival in a Murine Model of Polymicrobial Sepsis via Suppressing Inflammatory Response and Lymphocyte Apoptosis Baicalin Improves Survival of Septic Mice,plos one,"Zhu, Jiali & Wang, Jiafeng & Sheng, Ying & Zou, Yun & Bo, Lulong & Wang, Fei & Lou, Jingsheng & Fan, Xiaohua & Bao, Rui & Wu, Youping & Chen, Feng & Deng, Xiaoming & Li, Jinbao",
RSG-13-099-01-CCE,articles.A-B\Aquat_Biosyst\Aquat_Biosyst_2012_Jul_24_8_16.nxml,Temporal distribution of genetically homogenous free living Hematodinium sp. in a Delmarva coastal ecosystem,aquatic biosystems,"Pitula, Joseph S & Dyson, Whitney D & Bakht, Habibul B & Njoku, Ihuoma & Chen, Feng",
RSG-13-099-01-CCE,articles.C-H\Crit_Care\Crit_Care_2012_May_6_16(3)_R74.nxml,Brain natriuretic peptide for prediction of mortality in patients with sepsis: a systematic review and meta analysis,critical care,"Wang, Fei & Wu, Youping & Tang, Lu & Zhu, Weimin & Chen, Feng & Xu, Tao & Bo, Lulong & Li, Jinbao & Deng, Xiaoming",
RSG-13-099-01-CCE,articles.O-Z\Virol_J\Virol_J_2011_Mar_17_8_124.nxml,Complete genome sequence of a marine roseophage provides evidence into the evolution of gene transfer agents in alphaproteobacteria,virology journal,"Huang, Sijun & Zhang, Yongyu & Chen, Feng & Jiao, Nianzhi",
RSG-13-099-01-CCE,articles.O-Z\Sci_Rep\Sci_Rep_2014_Mar_31_4_4519.nxml,A near complete snapshot of the Zea mays seedling transcriptome revealed from ultra deep sequencing,scientific reports,"Martin, Jeffrey A. & Johnson, Nicole V. & Gross, Stephen M. & Schnable, James & Meng, Xiandong & Wang, Mei & Coleman-Derr, Devin & Lindquist, Erika & Wei, Chia-Lin & Kaeppler, Shawn & Chen, Feng & Wang, Zhong",
RSG-13-099-01-CCE,articles.O-Z\PLoS_ONE\PLoS_One_2011_Sep_13_6(9)_e24638.nxml,"NELL 1, an Osteoinductive Factor, Is a Direct Transcriptional Target of Osterix Osx Negatively Regulated NELL 1",plos one,"Chen, Feng & Zhang, Xinli & Sun, Shan & Zara, Janette N. & Zou, Xuan & Chiu, Robert & Culiat, Cymbelin T. & Ting, Kang & Soo, Chia",
RSG-13-099-01-CCE,articles.A-B\BMC_Genomics\BMC_Genomics_2013_Aug_5_14_534.nxml,Nannochloropsis plastid and mitochondrial phylogenomes reveal organelle diversification mechanism and intragenus phylotyping strategy in microalgae,bmc genomics,"Wei, Li & Xin, Yi & Wang, Dongmei & Jing, Xiaoyan & Zhou, Qian & Su, Xiaoquan & Jia, Jing & Ning, Kang & Chen, Feng & Hu, Qiang & Xu, Jian",
RSG-13-099-01-CCE,articles.A-B\BMC_Plant_Biol\BMC_Plant_Biol_2013_Dec_5_13_199.nxml,Molecular characterization of vernalization and response genes in bread wheat from the Yellow and Huai Valley of China,bmc plant biology,"Chen, Feng & Gao, Manxia & Zhang, Jianghua & Zuo, Aihui & Shang, Xiaoli & Cui, Dangqun",
